loan_percent_income,cb_person_cred_hist_length,person_emp_length,person_age,person_income,loan_int_rate,person_home_ownership_RENT,PD_calibrée,Yi,montant_demande,loan_intent,taux_rendement,Yi_optimal,credit_alloue,montant_alloue,revenus_attendus
0.13,7.000000000000002,12.00000000000001,27.0,65999.99999999988,16.48999999999999,0,0.1652713114611432,1,33362,VENTURE,0.1948999999999999,1,1,33362,6502.253799999997
0.08000000000000002,10.00000000000001,3.999999999999998,34.00000000000001,102000.0000000002,17.19,1,0.1768345433112603,1,50148,HOMEIMPROVEMENT,0.19190000000000002,1,1,50148,9623.4012
0.12,3.000000000000002,3.000000000000002,22.00000000000001,73700.0000000002,18.21,1,0.1920500422321077,1,112302,MEDICAL,0.18710000000000002,1,1,112302,21011.7042
0.06,3.999999999999998,5.0,24.00000000000001,60000.00000000023,11.86,1,0.06561252695522302,1,33912,VENTURE,0.1486,1,1,33912,5039.323200000001
0.19,2.000000000000001,0.0,22.00000000000001,24000.00000000003,11.48999999999999,1,0.05494480649062942,1,133850,VENTURE,0.1448999999999999,1,1,133850,19394.864999999987
0.19,3.000000000000002,3.999999999999998,22.99999999999998,46744.00000000022,14.96000000000001,1,0.1392016309232354,1,65752,HOMEIMPROVEMENT,0.16960000000000008,1,1,65752,11151.539200000005
0.09,3.000000000000002,3.999999999999998,22.99999999999998,56015.99999999972,15.12999999999999,1,0.1426840761789918,1,99008,DEBTCONSOLIDATION,0.1662999999999999,1,1,99008,16465.03039999999
0.11,5.0,10.99999999999999,27.0,83200.0000000001,15.30999999999999,1,0.1461123873941883,1,69680,VENTURE,0.1830999999999999,1,1,69680,12758.407999999994
0.14,2.000000000000001,2.000000000000001,22.99999999999998,42996.0000000001,12.83999999999999,1,0.09277070179028366,1,72432,VENTURE,0.1583999999999999,1,1,72432,11473.228799999993
0.1,3.000000000000002,0.0,22.00000000000001,20999.99999999998,14.22,1,0.1247312268198945,1,60647,DEBTCONSOLIDATION,0.1572,1,1,60647,9533.7084
0.05,7.999999999999997,8.999999999999993,29.99999999999999,36000.00000000004,11.11,0,0.04493539681224071,1,203650,VENTURE,0.1411,1,1,203650,28735.015
0.2899999999999999,2.000000000000001,3.000000000000002,22.00000000000001,44399.99999999998,12.73000000000001,1,0.09093832442094651,1,175992,HOMEIMPROVEMENT,0.14730000000000007,1,1,175992,25923.621600000013
0.1,2.000000000000001,0.0,22.99999999999998,73426.00000000007,10.99,0,0.04148359797152716,1,34445,VENTURE,0.1399,1,1,34445,4818.8555
0.15,5.999999999999998,3.000000000000002,32.99999999999999,56399.99999999999,12.42000000000001,0,0.08317437969032256,1,44316,HOMEIMPROVEMENT,0.1442000000000001,1,1,44316,6390.367200000005
0.18,3.999999999999998,5.999999999999998,22.00000000000001,45020.00000000002,10.99,1,0.04179563325368248,1,47127,VENTURE,0.1399,1,1,47127,6593.0673
0.13,3.999999999999998,5.0,22.00000000000001,68999.99999999997,11.48999999999999,1,0.05741563410352062,1,34837,VENTURE,0.1448999999999999,1,1,34837,5047.881299999996
0.15,2.000000000000001,3.999999999999998,26.0,40000.00000000007,10.99,1,0.04209693046694322,1,58442,VENTURE,0.1399,1,1,58442,8176.0358
0.09,5.0,14.0,29.99999999999999,98000.00000000003,11.48999999999999,0,0.05826121950494759,1,82285,VENTURE,0.1448999999999999,1,1,82285,11923.09649999999
0.07000000000000002,8.999999999999993,12.99999999999999,29.99999999999999,41999.99999999992,15.33000000000001,0,0.1492455080435088,1,48673,VENTURE,0.1833000000000001,1,1,48673,8921.760900000005
0.19,3.000000000000002,5.0,24.00000000000001,116000.0000000001,15.33000000000001,1,0.1498894276378952,1,27515,VENTURE,0.1833000000000001,1,1,27515,5043.499500000003
0.12,2.000000000000001,5.999999999999998,22.00000000000001,73999.9999999997,10.99,0,0.04448516119001718,1,14485,VENTURE,0.1399,1,1,14485,2026.4515
0.12,5.999999999999998,12.99999999999999,28.99999999999999,83000.0000000003,11.99,1,0.07450923760970815,1,39810,VENTURE,0.1499,1,1,39810,5967.519
0.08000000000000002,10.99999999999999,17.99999999999999,40.00000000000001,132000.0000000004,12.68,1,0.0931253159832455,1,41215,HOMEIMPROVEMENT,0.14679999999999999,1,1,41215,6050.361999999999
0.3199999999999999,5.999999999999998,10.99999999999999,27.0,47380.00000000011,13.78999999999999,0,0.1196738544742745,1,73374,EDUCATION,0.14789999999999992,1,1,73374,10852.014599999995
0.07000000000000002,3.999999999999998,0.0,24.00000000000001,54999.99999999984,11.26,1,0.05385028269495128,1,100648,VENTURE,0.1426,1,1,100648,14352.4048
0.13,5.0,3.000000000000002,28.0,38400.00000000016,10.99,1,0.0454295436408625,1,19095,VENTURE,0.1399,1,1,19095,2671.3905
0.19,3.999999999999998,5.0,25.0,135000.0000000002,11.35999999999999,1,0.05704133729850706,1,33860,VENTURE,0.1435999999999999,1,1,33860,4862.295999999997
0.13,8.999999999999993,3.999999999999998,28.0,29999.99999999994,11.99,1,0.07551164094337041,1,37731,VENTURE,0.1499,1,1,37731,5655.8769
0.11,8.999999999999993,1.0,28.99999999999999,108000.0,10.99,1,0.04576912504718441,1,27005,VENTURE,0.1399,1,1,27005,3777.9995
0.05,2.000000000000001,7.999999999999997,24.00000000000001,71000.00000000007,11.48999999999999,0,0.06126768045983409,1,34713,VENTURE,0.1448999999999999,1,1,34713,5029.913699999996
0.1700000000000001,3.000000000000002,7.000000000000002,22.99999999999998,41599.99999999985,13.42999999999999,0,0.1120689010307036,1,57810,HOMEIMPROVEMENT,0.1542999999999999,1,1,57810,8920.082999999995
0.05,5.0,10.99999999999999,35.0,130000.0000000006,17.92999999999999,1,0.1941466086598977,1,80483,EDUCATION,0.1892999999999999,1,1,80483,15235.431899999992
0.01,2.000000000000001,3.000000000000002,22.00000000000001,182999.9999999995,10.99,0,0.04634421944356124,1,48758,VENTURE,0.1399,1,1,48758,6821.2442
0.1700000000000001,2.000000000000001,0.0,22.00000000000001,29999.99999999994,11.48999999999999,1,0.06198602191921339,1,11981,VENTURE,0.1448999999999999,1,1,11981,1736.0468999999987
0.03999999999999999,7.999999999999997,5.999999999999998,28.0,54999.99999999984,10.99,0,0.04681182156667842,1,57921,VENTURE,0.1399,1,1,57921,8103.1479
0.14,3.999999999999998,5.999999999999998,22.00000000000001,67349.99999999994,14.96000000000001,0,0.1454739148051876,1,46323,EDUCATION,0.1596000000000001,1,1,46323,7393.150800000005
0.27,2.000000000000001,3.000000000000002,25.0,55315.00000000001,10.73999999999999,1,0.03895198754345564,1,12073,VENTURE,0.1373999999999999,1,1,12073,1658.830199999999
0.09,3.999999999999998,3.000000000000002,22.99999999999998,39000.00000000007,11.86,1,0.07364358276548084,1,103994,VENTURE,0.1486,1,1,103994,15453.5084
0.08000000000000002,3.999999999999998,3.999999999999998,22.00000000000001,24701.9999999999,13.23,1,0.1090278820266126,1,32213,VENTURE,0.1623,1,1,32213,5228.1699
0.3599999999999999,5.999999999999998,3.000000000000002,28.0,45999.99999999972,14.96000000000001,0,0.1461528644286859,1,30071,PERSONAL,0.1546000000000001,1,1,30071,4648.976600000003
0.19,3.999999999999998,3.000000000000002,25.0,41999.99999999992,10.99,1,0.04847310262831115,1,38668,VENTURE,0.1399,1,1,38668,5409.6532
0.28,3.999999999999998,7.000000000000002,22.99999999999998,53663.9999999997,10.75,0,0.04107647448494731,1,73528,VENTURE,0.1375,1,1,73528,10110.1
0.09,5.0,0.0,31.00000000000001,65999.99999999988,10.99,1,0.04907695305515166,1,68515,VENTURE,0.1399,1,1,68515,9585.2485
0.28,2.000000000000001,2.000000000000001,24.00000000000001,87999.9999999998,18.84,0,0.2101900788427151,1,12793,PERSONAL,0.19340000000000002,1,1,12793,2474.1662
0.13,2.000000000000001,5.0,22.00000000000001,79999.99999999971,14.27,1,0.1346357806324741,1,174571,EDUCATION,0.1527,1,1,174571,26656.9917
0.09,12.99999999999999,1.0,45.99999999999997,65000.00000000019,12.68999999999999,1,0.09931821001331922,1,183605,VENTURE,0.1568999999999999,1,1,183605,28807.624499999984
0.1,3.999999999999998,3.000000000000002,22.99999999999998,31000.00000000001,11.48999999999999,1,0.06679366463926102,1,295021,VENTURE,0.1448999999999999,1,1,295021,42748.542899999964
0.21,3.999999999999998,3.999999999999998,22.00000000000001,43200.00000000015,14.53999999999999,1,0.1412636868436968,1,44026,EDUCATION,0.1553999999999999,1,1,44026,6841.640399999996
0.13,3.000000000000002,1.0,22.00000000000001,29999.99999999994,10.99,1,0.05178281750084359,1,14860,VENTURE,0.1399,1,1,14860,2078.9139999999998
0.21,3.999999999999998,1.0,24.00000000000001,119999.9999999994,13.98999999999999,0,0.1303255769913458,1,59468,VENTURE,0.16989999999999988,1,1,59468,10103.613199999993
0.06,10.99999999999999,2.000000000000001,35.99999999999998,430000.0000000018,13.79999999999999,1,0.1264885040383775,1,31215,VENTURE,0.1679999999999999,1,1,31215,5244.119999999997
0.2,5.0,0.0,29.99999999999999,50000.00000000019,10.99,0,0.05246954357066878,1,25590,VENTURE,0.1399,1,1,25590,3580.0409999999997
0.09,2.000000000000001,2.000000000000001,24.00000000000001,56000.00000000024,12.87,0,0.104994546618098,1,30744,VENTURE,0.15869999999999998,1,1,30744,4879.072799999999
0.08000000000000002,7.999999999999997,0.0,28.0,45000.00000000007,10.99,0,0.05273095139885174,1,32483,VENTURE,0.1399,1,1,32483,4544.3717
0.03,3.999999999999998,1.0,22.00000000000001,79999.99999999971,10.99,0,0.05314874043604399,1,20658,VENTURE,0.1399,1,1,20658,2890.0542
0.1700000000000001,2.000000000000001,1.0,22.99999999999998,35004.00000000009,10.99,1,0.0533363623410235,1,33164,VENTURE,0.1399,1,1,33164,4639.6436
0.27,7.000000000000002,3.000000000000002,27.0,73580.00000000028,14.96000000000001,0,0.1513183328692101,1,41579,PERSONAL,0.1546000000000001,1,1,41579,6428.113400000004
0.16,5.0,3.000000000000002,31.00000000000001,56004.00000000005,14.46,1,0.1425708763861804,1,25563,HOMEIMPROVEMENT,0.1646,1,1,25563,4207.6698
0.21,2.000000000000001,7.000000000000002,22.99999999999998,48995.99999999987,13.61,0,0.1247895940858924,1,76698,VENTURE,0.1661,1,1,76698,12739.5378
0.23,5.999999999999998,3.999999999999998,32.99999999999999,21999.99999999999,12.42000000000001,1,0.09635985454995197,1,9415,VENTURE,0.15420000000000011,1,1,9415,1451.793000000001
0.26,10.00000000000001,12.99999999999999,28.0,79999.99999999971,11.35999999999999,0,0.06693896555538038,1,23637,VENTURE,0.1435999999999999,1,1,23637,3394.2731999999974
0.2999999999999999,3.999999999999998,5.0,21.0,53683.99999999964,15.65,0,0.1660912661400336,1,43041,MEDICAL,0.1615,1,1,43041,6951.1215
0.01,10.99999999999999,3.999999999999998,40.99999999999999,444000.0000000013,15.30999999999999,0,0.159956913960145,1,8343,VENTURE,0.1830999999999999,1,1,8343,1527.603299999999
0.12,7.999999999999997,3.999999999999998,35.0,41999.99999999992,14.17,0,0.1376407989775666,1,9165,DEBTCONSOLIDATION,0.1567,1,1,9165,1436.1555
0.13,10.00000000000001,3.999999999999998,34.00000000000001,54999.99999999984,13.49,0,0.1232783423071326,1,72108,HOMEIMPROVEMENT,0.15489999999999998,1,1,72108,11169.529199999999
0.14,2.000000000000001,5.999999999999998,22.00000000000001,69949.99999999985,14.65,0,0.1481465648530648,1,32819,HOMEIMPROVEMENT,0.16649999999999998,1,1,32819,5464.3634999999995
0.19,5.999999999999998,2.000000000000001,28.0,73007.99999999994,12.73000000000001,0,0.1056083867842208,1,151819,HOMEIMPROVEMENT,0.14730000000000007,1,1,151819,22362.93870000001
0.1,2.000000000000001,5.0,22.99999999999998,47999.99999999995,13.98999999999999,0,0.1348603849720961,1,92442,VENTURE,0.16989999999999988,1,1,92442,15705.89579999999
0.14,16.0,2.000000000000001,37.00000000000001,249999.9999999989,14.79,0,0.1512567253744779,1,59402,DEBTCONSOLIDATION,0.1629,1,1,59402,9676.585799999999
0.1700000000000001,2.000000000000001,3.000000000000002,26.0,114999.9999999995,13.16000000000001,0,0.1165776899949525,1,9437,DEBTCONSOLIDATION,0.14660000000000012,1,1,9437,1383.464200000001
0.08000000000000002,3.000000000000002,7.000000000000002,22.99999999999998,89000.00000000004,10.99,1,0.05872576423340668,1,65080,VENTURE,0.1399,1,1,65080,9104.692
0.11,3.999999999999998,0.0,22.99999999999998,53999.99999999972,12.52999999999999,1,0.1026077700371809,1,35840,VENTURE,0.1552999999999999,1,1,35840,5565.951999999997
0.12,3.999999999999998,7.000000000000002,22.00000000000001,50724.00000000019,15.96,1,0.1745455131875869,1,136693,HOMEIMPROVEMENT,0.1796,1,1,136693,24550.0628
0.12,8.999999999999993,7.999999999999997,28.0,39000.00000000007,13.49,1,0.126312300986587,1,86524,HOMEIMPROVEMENT,0.15489999999999998,1,1,86524,13402.567599999998
0.21,15.0,10.99999999999999,41.99999999999998,112999.9999999997,15.30999999999999,0,0.1634619127871771,1,219402,HOMEIMPROVEMENT,0.1730999999999999,1,1,219402,37978.48619999998
0.13,3.000000000000002,0.0,24.00000000000001,47999.99999999995,10.99,1,0.06095279653362998,1,43448,VENTURE,0.1399,1,1,43448,6078.3751999999995
0.14,3.000000000000002,3.000000000000002,22.99999999999998,35520.00000000012,13.56999999999999,1,0.1299381032633676,1,28133,VENTURE,0.1656999999999999,1,1,28133,4661.638099999997
0.03,8.999999999999993,8.999999999999993,32.99999999999999,68000.00000000023,12.52999999999999,0,0.1060268841967988,1,34729,HOMEIMPROVEMENT,0.1452999999999999,1,1,34729,5046.1236999999965
0.3199999999999999,2.000000000000001,3.999999999999998,22.99999999999998,45000.00000000007,13.48,0,0.1301163960692258,1,36526,VENTURE,0.1648,1,1,36526,6019.4848
0.18,3.000000000000002,0.0,21.0,102000.0000000002,14.96000000000001,0,0.1609139686379818,1,42932,MEDICAL,0.1546000000000001,1,1,42932,6637.287200000004
0.2,3.000000000000002,7.000000000000002,22.00000000000001,63999.99999999997,14.11,1,0.1444586075272326,1,43056,HOMEIMPROVEMENT,0.1611,1,1,43056,6936.321599999999
0.11,10.00000000000001,0.0,27.0,26207.99999999999,13.97999999999999,1,0.1418991468067489,1,13567,HOMEIMPROVEMENT,0.1597999999999999,1,1,13567,2168.0065999999983
0.26,3.000000000000002,3.000000000000002,22.00000000000001,69999.9999999999,14.41999999999999,0,0.1519422286073449,1,105401,HOMEIMPROVEMENT,0.16419999999999987,1,1,105401,17306.844199999985
0.21,5.0,15.0,34.00000000000001,93600.00000000038,15.30999999999999,1,0.1694492034919915,1,25852,EDUCATION,0.1630999999999999,1,1,25852,4216.461199999998
0.14,2.000000000000001,0.0,26.0,86003.9999999999,12.99,1,0.1214244490577656,1,32747,VENTURE,0.15990000000000001,1,1,32747,5236.2453000000005
0.18,3.000000000000002,3.999999999999998,22.00000000000001,27263.99999999996,13.11000000000001,1,0.1251588316172783,1,47328,VENTURE,0.1611000000000001,1,1,47328,7624.540800000005
0.09,2.000000000000001,3.000000000000002,26.0,45000.00000000007,14.35,0,0.1524477650079235,1,245143,VENTURE,0.1735,1,1,245143,42532.3105
0.21,7.000000000000002,5.0,28.99999999999999,47999.99999999995,12.73000000000001,0,0.117399733809594,1,58666,HOMEIMPROVEMENT,0.14730000000000007,1,1,58666,8641.501800000004
0.03999999999999999,2.000000000000001,2.000000000000001,22.99999999999998,45000.00000000007,14.72000000000001,1,0.1622661295280118,1,52966,VENTURE,0.1772000000000001,1,1,52966,9385.575200000007
0.18,10.00000000000001,16.0,31.99999999999999,73999.9999999997,12.42000000000001,0,0.1117394609194485,1,53197,VENTURE,0.15420000000000011,1,1,53197,8202.977400000005
0.15,3.000000000000002,5.0,22.99999999999998,36000.00000000004,17.14000000000001,1,0.2045418927064497,1,10867,MEDICAL,0.1764000000000001,1,1,10867,1916.9388000000013
0.16,7.999999999999997,0.0,31.99999999999999,31000.00000000001,11.48999999999999,1,0.08776382869993664,1,78043,VENTURE,0.1448999999999999,1,1,78043,11308.430699999992
0.13,7.000000000000002,7.999999999999997,28.99999999999999,47000.00000000016,17.48999999999999,1,0.2121078471955665,1,31347,HOMEIMPROVEMENT,0.1948999999999999,1,1,31347,6109.530299999997
0.2,3.000000000000002,5.999999999999998,22.00000000000001,36750.00000000009,14.84,1,0.1696514693472805,1,36642,PERSONAL,0.1534,1,1,36642,5620.8828
0.14,2.000000000000001,5.999999999999998,22.00000000000001,41999.99999999992,12.99,0,0.1315783347912292,1,29530,HOMEIMPROVEMENT,0.1499,1,1,29530,4426.5470000000005
0.14,14.0,3.999999999999998,44.00000000000001,69999.9999999999,14.22,1,0.1585014068331898,1,71867,HOMEIMPROVEMENT,0.16219999999999998,1,1,71867,11656.827399999998
0.15,14.0,3.999999999999998,35.99999999999998,65027.99999999977,15.95,0,0.1906470029185063,1,22786,VENTURE,0.1895,1,1,22786,4317.947
0.11,12.99999999999999,2.000000000000001,38.99999999999998,54999.99999999984,12.99,1,0.1321538831502432,1,52415,HOMEIMPROVEMENT,0.1499,1,1,52415,7857.0085
0.05,2.000000000000001,5.999999999999998,22.00000000000001,57999.99999999962,11.83,1,0.106631538180397,1,25193,VENTURE,0.1483,1,1,25193,3736.1218999999996
0.23,10.00000000000001,10.00000000000001,34.00000000000001,73999.9999999997,14.27,0,0.1638553321871151,1,19111,DEBTCONSOLIDATION,0.1577,1,1,19111,3013.8047
0.18,3.999999999999998,3.999999999999998,22.00000000000001,51000.00000000008,15.33000000000001,1,0.1840845952517322,1,36433,HOMEIMPROVEMENT,0.1733000000000001,1,1,36433,6313.838900000003
0.14,10.00000000000001,10.00000000000001,28.0,39995.99999999986,14.53999999999999,1,0.1697337606310859,1,38310,HOMEIMPROVEMENT,0.16539999999999988,1,1,38310,6336.473999999996
0.13,7.999999999999997,0.0,32.99999999999999,186996.0000000003,14.46,0,0.1682279589802023,1,46400,DEBTCONSOLIDATION,0.15960000000000002,1,1,46400,7405.4400000000005
0.3799999999999999,10.00000000000001,3.999999999999998,28.0,31999.99999999993,12.68999999999999,0,0.129949202229412,1,14886,VENTURE,0.1568999999999999,1,1,14886,2335.6133999999984
0.19,12.00000000000001,7.999999999999997,50.00000000000002,45999.99999999972,14.08999999999999,0,0.1624588543430649,1,27815,HOMEIMPROVEMENT,0.16089999999999988,1,1,27815,4475.4334999999965
0.12,5.0,3.000000000000002,31.00000000000001,29000.00000000015,12.52999999999999,0,0.127448944518406,1,214106,VENTURE,0.1552999999999999,1,1,214106,33250.66179999998
0.09,3.999999999999998,7.000000000000002,22.99999999999998,45000.00000000007,14.96000000000001,1,0.1804868103819906,1,130640,DEBTCONSOLIDATION,0.16460000000000008,1,1,130640,21503.344000000012
0.33,2.000000000000001,5.999999999999998,21.0,39995.99999999986,13.48,0,0.1507648627733525,1,55941,HOMEIMPROVEMENT,0.1548,1,1,55941,8659.666799999999
0.11,5.999999999999998,10.00000000000001,27.0,53004.0000000001,11.86,0,0.1113179949277403,1,10364,VENTURE,0.1486,1,1,10364,1540.0904
0.08000000000000002,3.000000000000002,5.999999999999998,22.00000000000001,60000.00000000023,14.60999999999999,0,0.1742378486439232,1,64072,HOMEIMPROVEMENT,0.1660999999999999,1,1,64072,10642.359199999994
0.19,3.999999999999998,7.999999999999997,26.0,80003.99999999967,11.89,1,0.1125627422966431,1,47786,VENTURE,0.1489,1,1,47786,7115.3354
0.2899999999999999,3.000000000000002,5.0,21.0,87500.00000000007,13.97999999999999,0,0.1619355232480073,1,132581,HOMEIMPROVEMENT,0.1597999999999999,1,1,132581,21186.443799999986
0.11,2.000000000000001,2.000000000000001,26.0,41999.99999999992,14.27,1,0.1683420538133953,1,56086,HOMEIMPROVEMENT,0.16269999999999998,1,1,56086,9125.1922
0.09,3.999999999999998,3.000000000000002,22.00000000000001,65099.99999999969,16.19999999999999,1,0.2034046374528102,1,46360,VENTURE,0.1919999999999999,1,1,46360,8901.119999999995
0.1,10.00000000000001,0.0,29.99999999999999,31199.99999999987,13.35,1,0.150632135204971,1,28403,HOMEIMPROVEMENT,0.1535,1,1,28403,4359.8605
0.13,3.999999999999998,1.0,25.0,15995.99999999998,13.48,1,0.1548075375876015,1,66763,HOMEIMPROVEMENT,0.1548,1,1,66763,10334.9124
0.02,3.999999999999998,3.999999999999998,22.99999999999998,57999.99999999962,15.23000000000001,1,0.1899267210563943,1,19738,DEBTCONSOLIDATION,0.16730000000000012,1,1,19738,3302.167400000002
0.24,2.000000000000001,3.000000000000002,22.00000000000001,31875.00000000003,13.11000000000001,1,0.148689341069351,1,30639,HOMEIMPROVEMENT,0.1511000000000001,1,1,30639,4629.552900000003
0.2,2.000000000000001,3.999999999999998,22.99999999999998,24995.99999999993,12.68999999999999,0,0.1404673513646766,1,22089,VENTURE,0.1568999999999999,1,1,22089,3465.7640999999976
0.2,3.000000000000002,10.00000000000001,26.0,49994.99999999988,11.70999999999999,0,0.1166469167000398,1,46189,VENTURE,0.1470999999999999,1,1,46189,6794.401899999995
0.14,12.00000000000001,8.999999999999993,40.00000000000001,57999.99999999962,18.78999999999999,0,0.2484840722586016,1,72824,MEDICAL,0.19289999999999988,1,1,72824,14047.749599999992
0.3699999999999999,3.999999999999998,2.000000000000001,21.0,45995.99999999999,13.16000000000001,0,0.153676617773943,1,28386,VENTURE,0.1616000000000001,1,1,28386,4587.177600000003
0.19,7.999999999999997,14.0,31.00000000000001,36000.00000000004,13.72,1,0.1660912661400336,1,28283,HOMEIMPROVEMENT,0.1572,1,1,28283,4446.0876
0.2,3.999999999999998,5.0,22.00000000000001,70403.99999999991,14.74,0,0.1866550664451828,1,37212,HOMEIMPROVEMENT,0.1674,1,1,37212,6229.288799999999
0.2,3.000000000000002,0.0,22.99999999999998,29999.99999999994,13.49,1,0.1616358393140704,1,37046,VENTURE,0.1649,1,1,37046,6108.8854
0.3100000000000001,3.999999999999998,5.999999999999998,22.00000000000001,56399.99999999999,15.62,0,0.2029641934293097,1,54573,DEBTCONSOLIDATION,0.17120000000000002,1,1,54573,9342.8976
0.09,2.000000000000001,0.0,22.99999999999998,76800.0000000003,20.89000000000001,0,0.2752697865443159,1,23463,EDUCATION,0.21890000000000012,1,1,23463,5136.0507000000025
0.09,3.000000000000002,7.999999999999997,25.0,65000.00000000019,13.06,1,0.1539640965235528,1,81338,VENTURE,0.1606,1,1,81338,13062.8828
0.09,8.999999999999993,12.99999999999999,29.99999999999999,55684.00000000001,12.68999999999999,0,0.1455384796358049,1,93022,VENTURE,0.1568999999999999,1,1,93022,14595.15179999999
0.06,5.0,7.999999999999997,31.00000000000001,53000.00000000002,15.23000000000001,0,0.1980779122948614,1,33478,HOMEIMPROVEMENT,0.1723000000000001,1,1,33478,5768.259400000003
0.3699999999999999,14.0,3.999999999999998,37.99999999999998,40320.00000000013,16.07,0,0.2136118684933746,1,102205,DEBTCONSOLIDATION,0.17570000000000002,1,1,102205,17957.418500000003
0.33,2.000000000000001,5.999999999999998,22.00000000000001,88811.99999999994,15.65,0,0.2067041457756492,1,216095,PERSONAL,0.1615,1,1,216095,34899.3425
0.03,2.000000000000001,5.0,21.0,46499.99999999982,14.96000000000001,0,0.1945953261854425,1,36027,DEBTCONSOLIDATION,0.16460000000000008,1,1,36027,5930.044200000003
0.21,15.0,3.000000000000002,37.00000000000001,69999.9999999999,15.2,0,0.2014448836187967,1,139089,HOMEIMPROVEMENT,0.172,1,1,139089,23923.307999999997
0.1700000000000001,7.000000000000002,3.000000000000002,31.99999999999999,114999.9999999995,16.95000000000001,0,0.2300420021350254,1,29090,HOMEIMPROVEMENT,0.18950000000000009,1,1,29090,5512.555000000002
0.16,7.000000000000002,5.0,28.99999999999999,34444.00000000012,13.49,1,0.1691617962016162,1,71736,VENTURE,0.1649,1,1,71736,11829.266399999999
0.2499999999999999,8.999999999999993,2.000000000000001,31.99999999999999,60000.00000000023,14.83,0,0.1992553746292877,1,62741,VENTURE,0.1783,1,1,62741,11186.720299999999
0.05,3.000000000000002,3.999999999999998,20.0,94000.0000000003,16.02,1,0.222818341981812,1,105885,VENTURE,0.1902,1,1,105885,20139.327
0.05,3.999999999999998,5.0,22.99999999999998,33195.00000000005,11.99,1,0.1411991679308221,1,116629,VENTURE,0.1499,1,1,116629,17482.6871
0.16,3.000000000000002,1.0,22.00000000000001,35000.00000000014,12.99,1,0.1672958293095397,1,67095,VENTURE,0.15990000000000001,1,1,67095,10728.490500000002
0.23,14.0,5.0,47.00000000000001,52000.00000000023,11.99,1,0.1447788922621692,1,41327,VENTURE,0.1499,1,1,41327,6194.9173
0.2999999999999999,2.000000000000001,3.000000000000002,22.00000000000001,66995.99999999997,12.18,1,0.1503956252419667,1,60170,VENTURE,0.1518,1,1,60170,9133.805999999999
0.3499999999999999,3.999999999999998,2.000000000000001,21.0,35360.00000000004,15.30999999999999,0,0.217365213882163,1,8936,HOMEIMPROVEMENT,0.1730999999999999,1,1,8936,1546.821599999999
0.12,2.000000000000001,0.0,22.99999999999998,34000.00000000012,14.17,0,0.1967563914384569,1,100804,VENTURE,0.1717,1,1,100804,17308.0468
0.07000000000000002,2.000000000000001,3.000000000000002,26.0,69999.9999999999,17.39,1,0.2498653036346106,1,14336,VENTURE,0.2039,1,1,14336,2923.1104
0.23,5.0,12.00000000000001,28.0,103832.0000000001,16.69,1,0.239830865074085,1,166460,VENTURE,0.19690000000000002,1,1,166460,32775.974
0.24,2.000000000000001,7.000000000000002,22.99999999999998,41999.99999999992,14.58999999999999,0,0.2053757505808872,1,6833,VENTURE,0.1758999999999999,1,1,6833,1201.9246999999993
0.18,5.999999999999998,5.0,28.99999999999999,56999.99999999975,18.64,1,0.2678285424546988,1,191165,VENTURE,0.2164,1,1,191165,41368.106
0.19,7.000000000000002,3.000000000000002,31.00000000000001,41558.00000000004,16.45,1,0.2376941967804528,1,23467,EDUCATION,0.1745,1,1,23467,4094.9914999999996
0.09,2.000000000000001,7.000000000000002,26.0,65000.00000000019,16.48999999999999,1,0.2395527994715052,1,22008,HOMEIMPROVEMENT,0.1848999999999999,1,1,22008,4069.2791999999977
0.15,3.000000000000002,0.0,25.0,54999.99999999984,13.72,1,0.1909599355138944,1,116876,VENTURE,0.16720000000000002,1,1,116876,19541.667200000004
0.13,10.99999999999999,3.999999999999998,38.99999999999998,50760.0000000002,16.45,1,0.2399017280925903,1,204582,EDUCATION,0.1745,1,1,204582,35699.559
0.2999999999999999,3.000000000000002,2.000000000000001,21.0,20999.99999999998,13.84999999999999,1,0.1944879323865608,1,49987,HOMEIMPROVEMENT,0.1584999999999999,1,1,49987,7922.939499999995
0.4,2.000000000000001,0.0,25.0,63000.00000000017,13.87000000000001,0,0.1967216034560267,1,58494,HOMEIMPROVEMENT,0.1587000000000001,1,1,58494,9282.997800000005
0.22,3.000000000000002,2.000000000000001,25.0,91228.99999999993,14.35,1,0.209710982557605,1,32999,HOMEIMPROVEMENT,0.16349999999999998,1,1,32999,5395.336499999999
0.1700000000000001,10.00000000000001,8.999999999999993,27.0,61999.99999999964,13.49,1,0.1963152284040351,1,39971,VENTURE,0.1649,1,1,39971,6591.2179
0.1700000000000001,2.000000000000001,2.000000000000001,26.0,29999.99999999994,12.42000000000001,1,0.1750915259045341,1,74925,VENTURE,0.15420000000000011,1,1,74925,11553.435000000009
0.07000000000000002,2.000000000000001,7.999999999999997,24.00000000000001,40000.00000000007,15.65,0,0.2394203724424583,1,46198,HOMEIMPROVEMENT,0.1765,1,1,46198,8153.946999999999
0.28,3.999999999999998,0.0,25.0,63299.99999999983,12.52999999999999,0,0.1791832867320542,1,41847,VENTURE,0.1552999999999999,1,1,41847,6498.8390999999965
0.15,7.000000000000002,3.000000000000002,27.0,43999.99999999981,13.84999999999999,0,0.2075801101316949,1,36218,VENTURE,0.1684999999999999,1,1,36218,6102.7329999999965
